eq,variable,beta,beta_estimate
V5,V7.L2,-0.145278486565167,0.675502606131712
V5,V8.L1,0,0.301581355400131
V5,V8.L2,0,0.580729588629718
V5,V9.L1,0,0.151358307780002
V5,V9.L2,0,0.0483384588381948
V6,V1.L1,0,-0.061536352086279
V6,V1.L2,0,-0.30508898504705
V6,V10.L1,0,0.807513543617894
V6,V10.L2,0.116599815094653,0.76142271771466
V6,V2.L1,0,0.0107351097440801
V6,V2.L2,0,-1.49570661580469
V6,V3.L1,0,0.459422134385683
V6,V3.L2,0,0.50470721443622
V6,V4.L1,0,-0.0679876581758885
V6,V4.L2,0,-0.0882470967939317
V6,V5.L1,1.42076500393885,0.308538789549195
V6,V5.L2,0,-0.033352391307035
V6,V6.L1,0,0.17994313654435
V6,V6.L2,0,-0.0108605961806948
V6,V7.L1,1.57402517595058,0.41637151693441
V6,V7.L2,0,0.367082111328114
V6,V8.L1,0,1.09963617837193
V6,V8.L2,0,0.293598908725237
V6,V9.L1,0,1.28337007001796
V6,V9.L2,0,0.249682570090665
V7,V1.L1,0,0.0433065934130296
V7,V1.L2,0,0.035885140879219
V7,V10.L1,0,-0.0582173286557497
V7,V10.L2,0,0.115942922456402
V7,V2.L1,0,0.0845445262198621
V7,V2.L2,0,-0.00141682300607449
V7,V3.L1,0,0.0785492136311214
V7,V3.L2,0,-0.194759166170352
V7,V4.L1,0,-0.00167144995253876
V7,V4.L2,0,-0.0146440676279983
V7,V5.L1,0,-0.00271501575808769
V7,V5.L2,0,-0.044337895627432
V7,V6.L1,0,0.0241563528113875
V7,V6.L2,0,0.0566878590883124
V7,V7.L1,0,0.13346212528801
V7,V7.L2,0,0.179259552786358
V7,V8.L1,0,0.0523941134200699
V7,V8.L2,0,0.129285612882432
V7,V9.L1,0,0.0261666083701144
V7,V9.L2,0,0.0624871467670592
V8,V1.L1,0,0.0432102889630444
V8,V1.L2,0,-0.0269365041185341
V8,V10.L1,0,-0.00929878706608431
V8,V10.L2,0,0.235241514655702
V8,V2.L1,0,-0.0945358897569093
V8,V2.L2,0,0.0407696912379877
V8,V3.L1,0,-0.0299471229154557
V8,V3.L2,0,-0.0621198385018838
V8,V4.L1,0,-0.0212352159881122
V8,V4.L2,0,0.0286660538662929
V8,V5.L1,0,-0.0173380820333722
V8,V5.L2,0,-0.0890527168176213
V8,V6.L1,0,0.0345421681624329
V8,V6.L2,0,0.0490565804546266
V8,V7.L1,0,0.136578847632808
V8,V7.L2,0,0.0335919899746324
V8,V8.L1,0,-0.0408772583962556
V8,V8.L2,0,0.117667601753792
V8,V9.L1,0,-0.0281041233209287
V8,V9.L2,0,0.0813421468160248
V9,V1.L1,0,-0.296608806218492
V9,V1.L2,-1.37861622208067,-0.082176668329552
V9,V10.L1,0,0.299403164533942
V9,V10.L2,0,0.187204035239558
V9,V2.L1,0,-1.40686679759152
V9,V2.L2,0,0.108218514598987
V9,V3.L1,0,-0.602833394604324
V9,V3.L2,0,-0.0919016865843987
V9,V4.L1,0,-0.0276670003828221
V9,V4.L2,0,-0.0016380867811934
V9,V5.L1,0,0.0452547115581404
V9,V5.L2,0,-0.101865307991546
V9,V6.L1,0,0.0140292528989897
V9,V6.L2,0,0.0595487214741963
V9,V7.L1,0,0.0925937116681408
V9,V7.L2,0,0.00995864142370626
V9,V8.L1,0,0.0105382616135747
V9,V8.L2,0,0.198906203425407
V9,V9.L1,0,0.00183359124163694
V9,V9.L2,-0.0768064134214649,0.0161500721860861
